Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,Quantity,Method
0x68a8914de5008d04021fa138c45c211129ac925347931fb9b50375479a71a47b,31798306,1694885290,9/16/2023 17:28,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,"1,298.69",-
0x5ddf36d56cce5be607cb0b0c63477abf60d5ad394ea53bef7c5335d66588fdae,31798317,1694885323,9/16/2023 17:28,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,"1,289.23",Transfer
0x6e3d5916572a74acf4c5418b6b7ab0c229353a53a009f627a612ac2b61f0adbf,31798326,1694885350,9/16/2023 17:29,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,162.93,Transfer
0x9dcf311e3a708926cf9f6c87d3d7b785d86b94c8411f883520fb66184ab486aa,31798326,1694885350,9/16/2023 17:29,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,162.93,Swap Exact Tokens For Tokens
0x91f1342dff638a0b3d5ba804106c5fc64974c139706b1291964429db0553166f,31798386,1694885530,9/16/2023 17:32,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x0000000000f73a9daf39d74d785f5886bfbae81b,94.87419712,-
0x111c3898b025195e0904c6099d2ed85d31004dd2943802f409bef1a87e054686,31798386,1694885530,9/16/2023 17:32,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x85b5c118f0173dbed108752498e93153cc450a15,712.6762444,Multicall
0x94bbfa3e9b86567ab20409d2db20d3919586ed1b8ed23ad072b7740b59c9c5b5,31798386,1694885530,9/16/2023 17:32,0x0000000000f73a9daf39d74d785f5886bfbae81b,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,94.87419712,-
0xe91e080abf19c178f3a36e1e77fb78a0bace4b5d179b36d54d9b0879dd9f3db7,31798416,1694885620,9/16/2023 17:33,0xc5174f8344054bf8ddc6b91ad27b508a133610f8,0x6915fca329c16f5980f032a95669ff19060599c3,222.7979066,Claim Distribution
0xd7112b3d6829b8579224e08303fc9927f013c8821b52d289c23423f9cee9ece1,31798427,1694885653,9/16/2023 17:34,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,683.6594,Transfer
0x8a665f612814831b832ab6cfc7b2b35912991549169c1d73cea59ef277d979f2,31798427,1694885653,9/16/2023 17:34,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,683.6594,-
0xe630ba499023ccad3500e8ce23f5753d790b520be780a4969b3cbfb08fb50a84,31798447,1694885713,9/16/2023 17:35,0x6915fca329c16f5980f032a95669ff19060599c3,0x932ca67da2831d1e87452199a3badf9222345992,222.7979066,Transfer
0x11e0153b887e96f572bed7566134916d14f32880b5320f29a68a091f14375b07,31798684,1694886424,9/16/2023 17:47,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x9f0585dfaf160cc207acb16f1ef9ceec7721b497,100,Multicall
0x61bda1a4b500dc0cbc53528a83e36f24d168e915aa48145af2db73cfb382a702,31798694,1694886454,9/16/2023 17:47,0xc5174f8344054bf8ddc6b91ad27b508a133610f8,0x34d372684f5a00dba6a025adfbc56c1e209725ed,428.9643443,Claim Distribution
0x43278f7421fc8f17b553b55786c863e053cec875ccfd3c128e16d73ca2a36f1d,31798711,1694886505,9/16/2023 17:48,0xa9fe41ab5d38d04fa0294f912be0f7bdec6eeeb4,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,110.83,Multicall
0xf27a150bb316ab27be2eb217c84ed0932c1d1d5b7371f4a3f24e48d6ac904f23,31798746,1694886610,9/16/2023 17:50,0xc5174f8344054bf8ddc6b91ad27b508a133610f8,0x2abd8a469fe2f4142f2a9bd68b2ce390f14039e3,"2,707.62",Claim Distribution
0x8e8f6852f99d839a2e223bb603b92d82d44e221878400e7c19ac09d236e0d9aa,31798754,1694886634,9/16/2023 17:50,0x6ee4722d9b32b35755e281dcd92bda7cd71551f2,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,"4,136.43",Transfer
0xa3e1143cfb8f695f5e66e70a0499ec70366d923de017d6535468e2ee2828cc96,31798787,1694886733,9/16/2023 17:52,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,666.2341,Transfer
0xa2b5d45f9ee564841a08ad39cdd4bb45f6d82e5d0f163bdaf5c59c39e20cf32a,31798787,1694886733,9/16/2023 17:52,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,666.2341,-
0x275ed49b8afadfbd37094c824f5af467e49fa9bac44136f0450d9d3706cb33f6,31798800,1694886772,9/16/2023 17:52,0xbfd4aa68812bf3a06d47d496f7830aa332aae333,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,206.0009339,Multicall
0x435d1d69455ce11469d82a334c35145e4037ff5a191d17ab06bc8d9d630a7a10,31798828,1694886856,9/16/2023 17:54,0x2abd8a469fe2f4142f2a9bd68b2ce390f14039e3,0x5641a3e08e06ee9787e7ff1f7c53284c7602abe3,0,Transfer
0x8552b044551e82c185c51f9a9e574317dc11b21b221efd6d38ac05aa68045824,31798843,1694886901,9/16/2023 17:55,0xc5174f8344054bf8ddc6b91ad27b508a133610f8,0x3998bb54933709f6458671cb7a2ec14610c2042f,90.09784836,Claim Distribution
0xa977ffeaa4fb4e86937a565fb72383ab09fac6d81baf6331d29707f401160315,31798859,1694886949,9/16/2023 17:55,0x3998bb54933709f6458671cb7a2ec14610c2042f,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,418.5891393,Multicall
0xb47af885c87f3e8cecc4cd18d13b496efe90fabf2764a908c771a4109b518e4f,31798859,1694886949,9/16/2023 17:55,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x0000000000e0c43ee61460ce6f2bfe79b69b1b13,167.6730165,Relay1Gs Wnfs IQR Oy
0x417797c7e865f47e6d5679f605aa8ee8e2d46cce05f250f3197134224a684194,31798874,1694886994,9/16/2023 17:56,0xa7b70ed87c4bf4e62cbc155a8e752a6629f0ee55,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,760.8705094,Transfer
0x871c60da16b236af0973b085c0bb37e9e653a3478c9d4fa1bdc56bf49ab9577a,31798874,1694886994,9/16/2023 17:56,0x932ca67da2831d1e87452199a3badf9222345992,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,222.7979066,Transfer
0x6f4b39cf3fd28027271712b638426d6a5566772b1238b3b341353682d8cbb904,31798874,1694886994,9/16/2023 17:56,0xf363ffc1873f813104c66811de06239519fc6c55,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,"12,870.93",Transfer
0xe6b4afe7f02954d3395e8f60fdec674e1cedee585a6353e4edb73554ef1c9509,31798874,1694886994,9/16/2023 17:56,0x4a57142140b5cfdc52b7ca40554f260988a998ef,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,"8,694.53",Transfer
0xd9aede6ca17e1bddd9ad5f15e99b8c332ecb52eef9d272e18dc1abbcf10e4ddd,31799041,1694887512,9/16/2023 18:05,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x6ee4722d9b32b35755e281dcd92bda7cd71551f2,196.6027195,-
0xd96b7172aab5de6289ec6134a72dde77b836ad01692b52a3cfd376d21f0d59a0,31799051,1694887546,9/16/2023 18:05,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0x084c3aedd08f3d7f5b395bb1a97ea300a96651eb,"10,020.66",Transfer
0x9d9c4cef9cbedbcef32e1f78ddc1b603b8ed9f38c37828062597be2418f922d6,31799060,1694887573,9/16/2023 18:06,0xc5174f8344054bf8ddc6b91ad27b508a133610f8,0x6af6d4c57b3d48d614ecc52f6c25242783dec71a,"2,263.73",Claim Distribution
0x56c9eda6e8c82a4f28b2aac02c820271be2069f17d3578c6b0f280d5d7d09ab9,31799090,1694887671,9/16/2023 18:07,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x0000000000f73a9daf39d74d785f5886bfbae81b,19.45453076,-
0x6630cf9cf05269fa2f40d6c3f35a00163779f862e8f52609c577890999a66db8,31799090,1694887671,9/16/2023 18:07,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x40c2eff4f2543a7dd8e83018e561c31fa7b60931,"2,276.42",Multicall
0x813fbf7a528a0f524cb407be6877808e57814508f8f76b6d0a89bbe55100d2af,31799090,1694887671,9/16/2023 18:07,0x0000000000e0c43ee61460ce6f2bfe79b69b1b13,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,167.6730165,0x00000000
0x5d2829d7bf30cfd4050d1ab20f5be4220c42da8bbba87480858b66de394bc9c1,31799090,1694887671,9/16/2023 18:07,0x0000000000f73a9daf39d74d785f5886bfbae81b,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,19.45453076,-
0x836ca17f4d8fad7a0067ea58f9e07fc2b5bfbbf4196e7e9a54abcb134cddc0db,31799092,1694887677,9/16/2023 18:07,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,"1,727.80",-
0x544aa2f9b438eaec5a2422789e0872c15db3c25defa89c805450127925c1bf7a,31799098,1694887695,9/16/2023 18:08,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,"2,729.62",Transfer
0x89484eb2c3373ff8b8e57075fa64d19b4e2007fdf47f1296728c583f9f0c627b,31799099,1694887698,9/16/2023 18:08,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,0x6ee4722d9b32b35755e281dcd92bda7cd71551f2,"2,729.62",Transfer
0x318c61ea55edf2fb50c544ae9806b99f873ca2dcbbe4e8335bef6c277762823e,31799107,1694887723,9/16/2023 18:08,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,"1,718.63",Transfer
0x42de9853535eb8dcff81d17d406a6332fb7c7a1e02a724d6ea452ba7ed6a5f96,31799120,1694887763,9/16/2023 18:09,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x0000000000f73a9daf39d74d785f5886bfbae81b,19.81152305,-
0xe19d2c86e1e0ab51be9b3de6d2f70935534af72703a8d93eaa07f7175d6d5a88,31799120,1694887763,9/16/2023 18:09,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x40c2eff4f2543a7dd8e83018e561c31fa7b60931,"3,254.26",Multicall
0xf16d6a9061d4ae6b1f5d00a3d2353f309b0eec04c7bd0016b5c75cf52d4159ef,31799120,1694887763,9/16/2023 18:09,0x0000000000f73a9daf39d74d785f5886bfbae81b,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,19.81152305,-
0x53d31f77c5fb01445e7df3590a5001117a7cdf3e638275a54ef9677baccdb4ab,31799128,1694887788,9/16/2023 18:09,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,"3,017.23",-
0x8eb80e27844493af018fc0f20cfff6243172de23c785af3522ec107abba3bfbf,31799133,1694887806,9/16/2023 18:10,0x2abd8a469fe2f4142f2a9bd68b2ce390f14039e3,0x5641a3e08e06ee9787e7ff1f7c53284c7602abe3,"2,707.62",Transfer
0x3805b8a8e9438b8fc115d8190cb75b9176ab50e23f60ec4c7f5f8d52c5c75717,31799136,1694887815,9/16/2023 18:10,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,452.5108,Transfer
0xf9a66aec4dedee519bf390adfc561fa1aba25f8b1f4596affc9a15e7d2435a25,31799136,1694887815,9/16/2023 18:10,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,"3,009.71",Transfer
0x733a062601babaf53d13199809e120fa38cd2987313aede54823db67ea8a8463,31799136,1694887815,9/16/2023 18:10,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,452.5108,-
0xf5488e6df87296290ba34bb673a9faccb74c8950068648e5a9ce55da9a85a532,31799148,1694887853,9/16/2023 18:10,0xb1bc437f0332cf7afdfa7b40d55d42ffed6272ce,0x3bdf08868e96cc7fee55d49fe8d3d5ac3bcf011a,"1,699.26",Transfer
0x2b32e311937bf92852ff9c9a56002a521899b125c2fee5fd99f0714469eaab43,31799151,1694887863,9/16/2023 18:11,0x6af6d4c57b3d48d614ecc52f6c25242783dec71a,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,"2,263.73",Multicall
0x53bab148a3ceb4f74964bd7f183b5e65de0584a585bf5000c49735138ec8c0f4,31799151,1694887863,9/16/2023 18:11,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x1e757ddf14a6290165e6fecab42159f298d5bf16,494.0849509,-
0xbf5abdb83948a93e36dd52f838832eac1310da5dfe4ea5e060e6fdf4f876f6e4,31799151,1694887863,9/16/2023 18:11,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x039ac6fbcebf02b54259bc690e13540693d9eb8d,"2,195.42",-
0x001037892fd9d3fb5d7a8bf8c7f04c8981e919aa3a95480a472755168e5402e7,31799294,1694888308,9/16/2023 18:18,0x039ac6fbcebf02b54259bc690e13540693d9eb8d,0x0d0707963952f2fba59dd06f2b425ace40b492fe,"27,193.89",Transfer
0xa01431ba5265348e5d13a1f91aea06e91318f0e5c22abf92437b3d1c84b3228c,31799306,1694888344,9/16/2023 18:19,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x40c2eff4f2543a7dd8e83018e561c31fa7b60931,"2,915.04",Multicall
0x7bf459bdbe2426dc7017d8e3c4fdda4c34d0ca7c5ad81a11408d764991c9b1db,31799307,1694888347,9/16/2023 18:19,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,"3,011.96",-
0x96300ac63541b8f62d9113c89683eaa0681563f820c9dc1f73fe2735989a499b,31799308,1694888350,9/16/2023 18:19,0x1e757ddf14a6290165e6fecab42159f298d5bf16,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,494.0849509,-
0xedc864e506343ab58af2ccedfea9bd4bd73f4c25a3133460d9ed176ad1be0829,31799319,1694888383,9/16/2023 18:19,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,"3,004.17",Transfer
0x73b4d85164da57cbe5c04f3a79cd9eb54f084ccfd45ea117ad57dab8ad0138a0,31799329,1694888413,9/16/2023 18:20,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,"1,381.12",Transfer
0x7d7d8037f93d06384d819914808d1ac8fc00da198eeab32f015b92c07cf4d93b,31799330,1694888416,9/16/2023 18:20,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x40c2eff4f2543a7dd8e83018e561c31fa7b60931,"2,294.23",Multicall
0xaa61eb551f229b537765c3b75787f25ed36e598d9b31ff4945f466087d89ae49,31799331,1694888419,9/16/2023 18:20,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,0x039ac6fbcebf02b54259bc690e13540693d9eb8d,"1,381.12",Transfer
0xbd55db3febc63e834e9749115df076eaa4ab2e0925f9d8db2015063848fc1b1a,31799332,1694888422,9/16/2023 18:20,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,"1,718.01",-
0xbbe0d692977dafd81fdcb1b60142bc7ac4468458ba7f117de1d8ba9f9b7623be,31799339,1694888443,9/16/2023 18:20,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,"1,708.88",Transfer
0x7fd7b838c0cefe21d95daedc274edfc249b1617c156a858258af425c3caa8764,31799348,1694888470,9/16/2023 18:21,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,"1,588.81",Transfer
0x10b0f7aff3df2a31d847aed53569d4de15479d8a1a399357da46425b6cb672c0,31799349,1694888473,9/16/2023 18:21,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,0x039ac6fbcebf02b54259bc690e13540693d9eb8d,"1,588.81",Transfer
0x483ba48fc91a6a6bdc38059b40bdb9ca1b920b42ae37de40840eb3d9139c831c,31799424,1694888698,9/16/2023 18:24,0x431f4ee0c1d5c703cfe2768e19cb17c078825f7b,0x0d9e81cdc51a1bbf653ca5804bb39d0669de6199,113.38,Transfer
0x04781e3d4a06771cc4ef0d44cd3b3a589aa6d5e3815d782684992e7cbeb5f63d,31799435,1694888731,9/16/2023 18:25,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x40c2eff4f2543a7dd8e83018e561c31fa7b60931,"3,245.17",Multicall
0x5ba50c88f2e9f571a43e40883eb8129d85dc775beb993de49161acf46c7be45d,31799437,1694888737,9/16/2023 18:25,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,"3,000.12",-
0xb6b359c06bee1d85933fd231854c584c48487b5a57f8850b8a3ee29af85dee17,31799448,1694888770,9/16/2023 18:26,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,158.01,Transfer
0x9a849a1d945fd55aac1fd116904e5dfc3420590e112216a13ec406ff7c93d389,31799448,1694888770,9/16/2023 18:26,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,158.01,Swap Exact Tokens For Tokens
0x4663e666a76c891177b5969fbff1b10a650a8d51ac010bbf6f3fda30723908c0,31799449,1694888773,9/16/2023 18:26,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,"1,617.90",Transfer
0x487a39e8f5f57f0d890d2b39c8209ad4693b697fcf10d75f2af84584cf6dabde,31799449,1694888773,9/16/2023 18:26,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,"2,992.66",Transfer
0x33c4bea3231c076170875815086bf71713e8c3175c96c85d82484323c74d0a27,31799450,1694888776,9/16/2023 18:26,0x0bfffbe9e3cffd2f171c4d3b3ab2b48a03f93d7f,0x0d9e81cdc51a1bbf653ca5804bb39d0669de6199,113.4,Transfer
0xc32f1d22726d30c3d026c8c8c7bf1b4af7c743b40cdca65b83f31443309f6e61,31799451,1694888779,9/16/2023 18:26,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,0x039ac6fbcebf02b54259bc690e13540693d9eb8d,"1,617.90",Transfer
0x64a50bf926a84942c3e9618ab4cd08a5db1d7538a4dad1be457a016c51ed1670,31799466,1694888824,9/16/2023 18:27,0xade2c72d16cf2d174ae52f7b07430a3f59208a68,0x0d9e81cdc51a1bbf653ca5804bb39d0669de6199,113.4,Transfer
0x2247581d10a880117e710d365841459bc91f3b1a1a690bd506e715b8e29ac737,31799468,1694888830,9/16/2023 18:27,0xc69df03bef80e53a1a5f0f9fb5db8ff21d37f64b,0x55496668b9dfdaee4fed80b89c068faa766ce4ae,"1,503.74",Transfer
0xcd7ddb7fec43b890296ce34ceaa176f1460966d9dfe3580782e7a3aaa5f7f24f,31799473,1694888845,9/16/2023 18:27,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x40c2eff4f2543a7dd8e83018e561c31fa7b60931,"1,685.14",Multicall
0xfae2e5a9d7515a4e61dd06f5b56b775549c3a9fc94dd2daedf6ce382d4a5859d,31799475,1694888851,9/16/2023 18:27,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,"1,283.53",-
0x98c462e42ec3dc3d22c33ae50d18db40d0659b27ea14d50a556d80a4a84f1b50,31799478,1694888860,9/16/2023 18:27,0xf19c1b390d29273bed26649a8e2527eed926267f,0x0d9e81cdc51a1bbf653ca5804bb39d0669de6199,37.8,Transfer
0x388af661cb3a3819c4ecd7986c4947594c7f3973d48cc3247818e8b8f4e253e8,31799489,1694888893,9/16/2023 18:28,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,"1,814.16",Transfer
0xa6723df2b864ecb01d6e0f957016ba049b5169d66a08a0b9d53ce09d7cd51b27,31799489,1694888893,9/16/2023 18:28,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,"1,274.07",Transfer
0x963144780e0cf01e49ee37965bc117010d35d20d426d58d6170a443f393a0199,31799490,1694888896,9/16/2023 18:28,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x40c2eff4f2543a7dd8e83018e561c31fa7b60931,"1,649.04",Multicall
0x63ebfa37d4faaebcc838d01b01147d2c52d6c951975b059ffbf701634457401f,31799491,1694888899,9/16/2023 18:28,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,"1,494.14",-
0xcfd36292e052dc148bda995d4d824c521ced03ad1127920fe2eff01bec6564fd,31799491,1694888899,9/16/2023 18:28,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,0x6ee4722d9b32b35755e281dcd92bda7cd71551f2,"1,814.15",Transfer
0xf5647aaad279743ddca7a529da6b3141b99855d15d0f13155a9418d799303423,31799499,1694888923,9/16/2023 18:28,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,"1,484.79",Transfer
0xa92c94ef4e6df747ac348aa9021386f192e05ec92c1fe9e9fcd509600e04b804,31799501,1694888929,9/16/2023 18:28,0x1a80952fca19f4f7ba866c7d9eaf18861e6884a4,0x0d9e81cdc51a1bbf653ca5804bb39d0669de6199,484.52,Transfer
0x5870bde05c632128a4b8f47fe49ebe2367478ef9e4cc2398748e2d2256e92846,31799508,1694888950,9/16/2023 18:29,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,"1,701.16",Transfer
0xf887799884619f6153b8101fcec4db794c49a16390c144f3993385aebac04675,31799508,1694888950,9/16/2023 18:29,0xe889c007fef92e99e4de6b7c4bd9a7bc83da7519,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,"1,701.16",Swap Exact Tokens For Tokens
0x3721451fcc071e5086ae3c5e7b5f00f6b2e0354746a94fdbd0d1aad030ce9c64,31799509,1694888953,9/16/2023 18:29,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x490bc2adcc1a0703150cb32e7832ab64ed23f6c8,87.55840727,-
0x4f213c12f14a166088fdcfd1b29e144063793e99d505b3c1ae8c5d81419ca67c,31799509,1694888953,9/16/2023 18:29,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x6ee4722d9b32b35755e281dcd92bda7cd71551f2,717.7156032,-
0xe60c390be5684bfb291421b193b59f47b8d241f13457a94f254e86d0ef127703,31799509,1694888953,9/16/2023 18:29,0x490bc2adcc1a0703150cb32e7832ab64ed23f6c8,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,87.55840727,-
0x59657fbbc019bad7a58859691f48f2bd2d3179ab627e8989792e756b178bedf7,31799632,1694889324,9/16/2023 18:35,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x000000000000d43e334f64e2ae7a8cf488f9ca91,557.7805126,-
0x7b0f6398a11c4306a4bb0e64f6294770743b7ee5a24581cd0de25c20aed52cdd,31799632,1694889324,9/16/2023 18:35,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x9ee6f1b6ae7c2eca5c607af692371dd51bd18fe3,"1,350.42",Multicall
0x47c716c595d79556528085ccb38f367873554703365fca9742485b7e4c29139d,31799632,1694889324,9/16/2023 18:35,0x000000000000d43e334f64e2ae7a8cf488f9ca91,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,557.7805126,-
0x7c584d9cada1216aa0e75b2c002d51f42d7b6ab5a879ca1d445dd3f7dfb55bb6,31799633,1694889327,9/16/2023 18:35,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,782.0472,-
0xd1f500a60080debc72b62bdd107e60a5c4578108e834b993c229e3c1f93069ae,31799649,1694889375,9/16/2023 18:36,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,772.0472,Transfer
0x9819b513e74edab998b083d94ce78156d4690c65fbadec1e491afad3b7fa3eeb,31799649,1694889375,9/16/2023 18:36,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,996.7669,Transfer
0x395b3cd82e3b251eff15f32b8462e36a70a0a927c888b4a35644c331ee1bc9c0,31799649,1694889375,9/16/2023 18:36,0x055a3b37957bfbd3345bed9968e7e8dd56d67066,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,996.7669,-
0x3eb00a2b9bdf93ba8eb0edfc6bcb47775f6a471f7d0c1bd57321ba3237b5376d,31799651,1694889381,9/16/2023 18:36,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0x6ee4722d9b32b35755e281dcd92bda7cd71551f2,519.2700432,-
0xd5a7682f53fd90d3848616c66f28a9494623ab06faadff9d7c65e8aecbf1ee5e,31799900,1694890128,9/16/2023 18:48,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,0xfb469065221657cfade9dc62f6b2e147d1dfa82a,839.3007235,Multicall
0xbe1257fbda98a709033b2c4d850efda8d32c18fb833783a3078f3acb7b94d364,31799901,1694890131,9/16/2023 18:48,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,0xa9a6f93b2c0b6d08924fc5ee2b81e01d40d746bc,"1,274.89",-
0xe55c232b11231bb7992eaded940d61124b54791a6e3bda98c1285c00e479696b,31799909,1694890155,9/16/2023 18:49,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,0xc5bf41df02f80d4066fbf553e40c2943af5087c4,"1,265.35",Transfer
0x4d21221fe2825cb7f5007c6dcd2828029f0288791bd4b9ec300753e902a751ce,31799936,1694890236,9/16/2023 18:50,0x6ee4722d9b32b35755e281dcd92bda7cd71551f2,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,"5,977.36",Transfer
0xc84eb89ab95e335e2a6c1cfb4609c23835544f39d9d83a9fae3c7ca9782c9597,31799936,1694890236,9/16/2023 18:50,0x3bdf08868e96cc7fee55d49fe8d3d5ac3bcf011a,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,"1,699.26",Transfer
0x29cb359eed208aed9b342b923959f0a6137294caa5531970dbf641cef05b24ca,31799936,1694890236,9/16/2023 18:50,0x55496668b9dfdaee4fed80b89c068faa766ce4ae,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,"1,503.74",Transfer
